Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,03,9,10.54,-1.353,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,04,9.36,10.47,-0.97,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,05,10.08,10.81,-0.639,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,06,9.72,11.29,-1.372,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,07,10.8,11.71,-0.794,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,08,10.8,11.33,-0.464,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,09,11,11.35,-0.312,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,10,10.8,11.19,-0.345,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,11,10.8,11.22,-0.376,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2014,12,10.8,10.2,0.534,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2015,01,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2015,02,10.8,11.23,-0.383,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2015,03,10.8,11.29,-0.445,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2015,04,10.08,11.14,-0.96,,Actual,KG,ETB,,,
Ethiopia,Amhara,Ajeber,Wheat,Retail,2015,05,10.08,11.44,-1.226,,Actual,KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,07,159,98.04,1.322,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,08,165,111.71,1.156,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,09,165,109.71,1.199,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,10,143,106.38,0.794,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,11,124,101.71,0.483,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2005,12,127,97.04,0.65,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,01,125,102.38,0.491,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,02,128,112.04,0.346,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,03,125,119.38,0.122,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,04,130,127.04,0.064,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,05,129,146.71,-0.384,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,06,135,183.38,-1.049,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,07,139,154.33,-0.332,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,08,134,168,-0.737,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,09,134,166,-0.694,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,10,127,162.67,-0.773,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,11,131,158,-0.585,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2006,12,131,153.33,-0.484,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,01,131,158.67,-0.6,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,02,133,168.33,-0.766,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,03,138,175.67,-0.817,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,04,136,183.33,-1.026,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,05,130,203,-1.583,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,06,148,239.67,-1.988,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,07,165,210.63,-0.989,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,08,205,224.29,-0.418,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,09,199,222.29,-0.505,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,10,218,218.96,-0.021,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,11,219,214.29,0.102,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2007,12,202,209.63,-0.165,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,01,220,214.96,0.109,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,02,244,224.63,0.42,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,03,264,231.96,0.695,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,04,284,239.63,0.962,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,05,350,259.29,1.967,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,06,436,295.96,3.037,Crisis,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,07,593,375.61,3.421,Crisis,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,08,575,400.73,2.43,Crisis,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,09,560,410.43,1.952,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,10,430,379.98,0.656,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,11,391,368.6,0.297,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2008,12,310,342.36,-0.433,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,01,340,352.93,-0.175,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,02,330,355.95,-0.355,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,03,300,350.78,-0.697,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,04,290,350.47,-0.83,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,05,290,361.26,-0.974,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,06,370,406.83,-0.507,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,07,330,446.89,-1.569,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,08,350,447.96,-1.297,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,09,328,431.93,-1.356,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,10,303,392.94,-1.163,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,11,303,377.67,-0.964,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2009,12,295,353.62,-0.758,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,01,295,359.25,-0.832,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,02,298,360.37,-0.809,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,03,278,351.11,-0.946,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,04,260,346.02,-1.107,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,05,272,356.38,-1.081,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,06,278,390.68,-1.423,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,07,267,412.98,-1.795,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,08,270,412.28,-1.709,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,09,275,399.05,-1.469,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,10,245,360.48,-1.353,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,11,213,339.96,-1.467,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2010,12,235,322.3,-1.007,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,01,252,329.29,-0.891,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,02,255,330.19,-0.867,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,03,320,335.7,-0.182,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,04,343,338.87,0.048,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,05,417,365.03,0.611,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,06,390,393.08,-0.036,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,07,458,423.59,0.409,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,08,536,445.61,1.072,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,09,588,453.71,1.571,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,10,565,428.51,1.575,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,11,560,421.42,1.577,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2011,12,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,01,427,400.9,0.299,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,02,480,414.56,0.751,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,03,488,423.38,0.743,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,04,507,431.36,0.87,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,05,460,445.85,0.164,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,06,528,481.27,0.543,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,07,500,506.73,-0.079,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,08,520,524.54,-0.053,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,09,555,531.6,0.277,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,10,556,506.36,0.589,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,11,550,496.33,0.639,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2012,12,510,464.4,0.545,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,01,498,473.6,0.293,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,02,525,487.94,0.447,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,03,500,490.73,0.112,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,04,538,501.24,0.447,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,05,550,516.01,0.416,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,06,587,551.29,0.438,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,07,657,585.46,0.878,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,08,697,608.99,1.079,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,09,730,621.75,1.32,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,10,770,607.4,1.947,Alert,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,11,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2013,12,600,552.04,0.576,Stress,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,01,557,552.29,0.057,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,02,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,03,500,558.13,-0.703,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,04,538,569.77,-0.386,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,05,530,579.71,-0.606,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,06,530,608.03,-0.95,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,07,531,635.23,-1.264,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,08,520,648.42,-1.545,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,09,520,652.5,-1.58,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,10,430,620.08,-2.217,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,11,450,584.32,-1.553,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2014,12,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2015,01,415,558.99,-1.649,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2015,02,430,562.44,-1.506,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2015,03,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2015,04,,,,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Baher Dar,Maize (white),Wholesale,2015,05,410,578.31,-1.887,,Actual,100 KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,07,2,1.84,0.188,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,08,1.9,1.9,-0.005,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,09,2.1,1.97,0.155,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,10,1.7,1.99,-0.347,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,11,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2006,12,1.68,1.26,0.501,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,01,2.18,1.41,0.923,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,02,2.4,1.45,1.139,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,03,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,04,2,1.34,0.798,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,05,1.9,1.99,-0.106,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,06,1.72,2.12,-0.479,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,07,1.72,3.24,-1.831,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,08,2,3.3,-1.566,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,09,2,3.37,-1.647,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,10,2.25,3.38,-1.366,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,11,2.2,2.2,-0.003,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2007,12,2.1,2.66,-0.675,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,01,2.25,2.81,-0.675,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,02,2.25,2.85,-0.723,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,03,2.62,2.46,0.19,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,04,2.7,2.73,-0.04,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,05,4.35,3.38,1.165,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,06,4.87,3.51,1.635,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,07,6,4.64,1.644,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,08,6,4.7,1.572,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,09,6,4.76,1.491,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,10,6.2,4.78,1.712,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,11,3.6,3.6,0.003,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2008,12,4.2,4.06,0.174,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,01,4,4.21,-0.248,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,02,3.9,4.25,-0.417,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,03,3.7,3.86,-0.19,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,04,3.5,4.13,-0.758,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,05,3.9,4.78,-1.059,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,06,3.95,4.91,-1.156,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,07,4.19,5.4,-1.41,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,08,4,5.24,-1.406,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,09,3.37,4.96,-1.71,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,10,3.6,4.9,-1.364,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,11,3.6,4.08,-0.513,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2009,12,3.4,4.2,-0.849,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,01,3.4,4.25,-0.895,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,02,3.2,4.16,-1.005,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,03,3.05,3.91,-0.897,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,04,3.05,3.93,-0.918,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,05,3.05,4.34,-1.321,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,06,3.05,4.36,-1.319,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,07,3.1,4.55,-1.431,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,08,2.8,4.35,-1.502,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,09,2.76,4.15,-1.325,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,10,2.76,4.11,-1.27,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,11,2.8,3.62,-0.775,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2010,12,2.8,3.55,-0.709,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,01,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,02,3.5,3.75,-0.237,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,03,4,3.87,0.125,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,04,4,3.77,0.227,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,05,5.2,4.44,0.744,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,06,4.6,4.4,0.192,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,07,4.8,4.61,0.191,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,08,5.3,4.68,0.617,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,09,6.2,4.84,1.342,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,10,6.6,5.04,1.509,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,11,6,4.64,1.302,Alert,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2011,12,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,01,5,4.78,0.208,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,02,5.62,4.79,0.806,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,03,5.25,4.79,0.452,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,04,5.3,4.78,0.513,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,05,5.62,5.37,0.251,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,06,6.4,5.5,0.888,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,07,6,5.67,0.325,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,08,6,5.71,0.285,Stress,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,09,5.95,5.78,0.173,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,10,5.9,5.87,0.031,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,11,5.62,5.41,0.21,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2012,12,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,01,5.25,5.5,-0.253,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,02,5.6,5.51,0.097,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,03,5.6,5.48,0.127,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,04,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,05,5.7,5.96,-0.277,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,06,6,6.09,-0.09,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,07,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,08,6.5,6.32,0.188,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,09,6.5,6.38,0.132,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,10,9.6,6.96,2.676,Crisis,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,11,9.6,6.7,2.785,Crisis,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2013,12,,,,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2014,01,5.6,6.22,-0.593,,Actual,KG,ETB,,,
Ethiopia,Amhara,Bati,Maize (white),Retail,2014,02,5.6,6.2,-0.581,,Actual,KG,ETB,,,
